[ 2025-04-02 02:54:17,580 ] News query failed: "Unrecognized event news."
[ 2025-04-04 16:45:02,308 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:05,551 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 16:45:05,842 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 16:45:05,891 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Ultimo Deles" )
[ 2025-04-04 16:45:05,893 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:06,425 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-04 16:45:07,475 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:09,962 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-04 16:45:10,962 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:10,972 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:11,020 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:11,219 ] qrc:/qt/qml/qmlcomponents/qml/outfitdialog/OutfitDialog.qml:512:3: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d3d7478980, parent=0x1d3c7530930, geometry=0,0 724x470). Aborting after two iterations.
[ 2025-04-04 16:45:20,262 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-04 16:45:20,275 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-04 16:45:20,312 ] Disconnected from gameserver
[ 2025-04-04 16:45:20,315 ] Disconnected from gameserver
[ 2025-04-04 16:45:20,348 ] qrc:/qt/qml/qmlcomponents/qml/TibiaDialog.qml:136: TypeError: Cannot read property 'mapFromItem' of null
[ 2025-04-04 16:45:23,796 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 16:45:24,059 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 16:45:24,100 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-04 16:45:24,104 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:25,487 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 16:45:25,654 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 16:45:25,702 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Ultimo Deles" )
[ 2025-04-04 16:45:25,702 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:28,225 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-04 16:45:29,225 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:29,762 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-04 16:45:30,762 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:33,306 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:33,323 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 16:45:33,548 ] qrc:/qt/qml/qmlcomponents/qml/outfitdialog/OutfitDialog.qml:512:3: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d3dcb83660, parent=0x1d3e03c2dc0, geometry=0,0 724x470). Aborting after two iterations.
[ 2025-04-04 16:46:08,588 ] Retrying to obtain clipboard.
[ 2025-04-04 16:56:48,875 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-04 16:56:48,919 ] Disconnected from gameserver
[ 2025-04-04 16:56:48,959 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-04 23:28:37,613 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2025-04-04 23:28:37,885 ] Using spritesheet cache size of 910
[ 2025-04-04 23:28:40,864 ] Asset loading complete
[ 2025-04-04 23:28:42,147 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x28f31281380), parent's thread is QThread(0x28f28cffd10), current thread is QSGRenderThread(0x28f42e78ca0)
[ 2025-04-04 23:28:57,546 ] News query failed: "Unrecognized event news."
[ 2025-04-04 23:28:59,526 ] BattlEye: "Initialized (v1.249)"
[ 2025-04-04 23:28:59,526 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-04-04 23:28:59,526 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-04-04 23:28:59,526 ] BattlEye: "Config entry: GameID tibia"
[ 2025-04-04 23:28:59,526 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-04-04 23:28:59,605 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Gabera Milgrau" )
[ 2025-04-04 23:28:59,613 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 23:28:59,626 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-04 23:28:59,642 ] News query failed: "Unrecognized event news."
[ 2025-04-04 23:32:10,608 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-04 23:32:10,665 ] Disconnected from gameserver
[ 2025-04-05 01:13:22,286 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2025-04-05 01:13:23,039 ] Using spritesheet cache size of 910
[ 2025-04-05 01:13:27,160 ] Asset loading complete
[ 2025-04-05 01:13:28,088 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x1887cedbbd0), parent's thread is QThread(0x188748d1d60), current thread is QSGRenderThread(0x18804ba8230)
[ 2025-04-05 01:13:38,229 ] News query failed: "Unrecognized event news."
[ 2025-04-05 01:13:39,197 ] BattlEye: "Initialized (v1.249)"
[ 2025-04-05 01:13:39,197 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-04-05 01:13:39,197 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-04-05 01:13:39,197 ] BattlEye: "Config entry: GameID tibia"
[ 2025-04-05 01:13:39,197 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-04-05 01:13:39,272 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-05 01:13:39,279 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:13:41,317 ] News query failed: "Unrecognized event news."
[ 2025-04-05 01:13:43,383 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-05 01:13:44,383 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:13:48,483 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-05 01:13:48,489 ] Disconnected from gameserver
[ 2025-04-05 01:13:49,766 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-05 01:13:49,769 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:13:51,810 ] News query failed: "Unrecognized event news."
[ 2025-04-05 01:13:53,883 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "Connection refused" )
[ 2025-04-05 01:13:54,883 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:13:58,452 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:16:53,041 ] Retrying to obtain clipboard.
[ 2025-04-05 01:17:51,140 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-05 01:17:51,232 ] Disconnected from gameserver
[ 2025-04-05 01:17:51,268 ] Didn't send news query with params (HighPotential: true Returner: true MaxKnownEditDate: 0 ) (URL: QUrl("http://26.175.21.144/login.php") ) due to too many retries.
[ 2025-04-05 01:26:08,992 ] Warning: Setting a new default format with a different version or profile after the global shared context is created may cause issues with context sharing.
[ 2025-04-05 01:26:09,143 ] Using spritesheet cache size of 910
[ 2025-04-05 01:26:10,110 ] Asset loading complete
[ 2025-04-05 01:26:10,749 ] QObject: Cannot create children for a parent that is in a different thread.
(Parent is QQmlEngine(0x1d9b19ed730), parent's thread is QThread(0x1d9a9262680), current thread is QSGRenderThread(0x1d9be17f570)
[ 2025-04-05 01:26:18,423 ] BattlEye: "Initialized (v1.249)"
[ 2025-04-05 01:26:18,423 ] BattlEye: "Restarting client is necessary, service isn't running properly"
[ 2025-04-05 01:26:18,423 ] BattlEye: "Restarting client is necessary, update required"
[ 2025-04-05 01:26:18,423 ] BattlEye: "Config entry: GameID tibia"
[ 2025-04-05 01:26:18,423 ] BattlEye: "Config entry: MasterPort 7171"
[ 2025-04-05 01:26:18,491 ] Request connection to gameserver  "tcp://26.175.21.144:7172"  (unprotected:  "tcp://26.175.21.144:7172" )  requested (Charakter "Vastobr" )
[ 2025-04-05 01:26:18,498 ] Request connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:26:18,498 ] News query failed: "Unrecognized event news."
[ 2025-04-05 01:26:19,001 ] Connected to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"
[ 2025-04-05 01:26:19,226 ] News query failed: "Unrecognized event news."
[ 2025-04-05 01:26:24,691 ] qrc:/qt/qml/qmlcomponents/qml/CyclopediaDialog.qml:177:3: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e6609300, id="buttonLayout", parent=0x1d9e6a8cf40, geometry=0,461 668x32). Aborting after two iterations.
[ 2025-04-05 01:26:26,453 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9cdd1c5a0, parent=0x1d9b5229db0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,454 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7438b40, parent=0x1d9e6351670, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,454 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7438c30, parent=0x1d9e634f530, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,455 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7433e60, parent=0x1d9e6349b10, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,455 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e74318e0, parent=0x1d9e6344ef0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,456 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e742d1a0, parent=0x1d9e633fbd0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,456 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e742afe0, parent=0x1d9e635e090, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:26,457 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7425a90, parent=0x1d9e6359630, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,296 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e8b28010, parent=0x1d9e7d14cb0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,298 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e8ad3fe0, parent=0x1d9e8b0b8a0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,300 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e8ac1350, parent=0x1d9e8ac5280, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,301 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e8627e90, parent=0x1d9e6eebe20, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,302 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e862adf0, parent=0x1d9e38a3af0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,303 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9ceeda030, parent=0x1d9e7f82f60, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,304 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e6d300d0, parent=0x1d9e87225a0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:34,306 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9ba393540, parent=0x1d9ba4c4f40, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:49,216 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7431430, parent=0x1d9e63425d0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:49,216 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e742efa0, parent=0x1d9e633f850, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:49,216 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e742a4a0, parent=0x1d9e635d530, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:49,217 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e74245f0, parent=0x1d9e6357e90, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:52,491 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7430350, parent=0x1d9e6353a50, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:52,491 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e742e550, parent=0x1d9e634e730, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:52,491 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e7429c30, parent=0x1d9e63495d0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:26:52,492 ] qrc:/qt/qml/qmlcomponents/qml/BosstiaryDialog.qml:286:9: QML ColumnLayout: Layout polish loop detected for QQuickColumnLayout(0x1d9e74272f0, parent=0x1d9e6346af0, geometry=7,22 145x122). Aborting after two iterations.
[ 2025-04-05 01:30:15,113 ] Connection to gameserver  "tcp://26.175.21.144:7172" "VastoBR Otserver"  was disconnected ( "The remote host closed the connection" )
[ 2025-04-05 01:30:15,153 ] Disconnected from gameserver
